52,821,0.00040947181626934764,0.9952200025735375
53,811,0.00040448433982270517,0.9956244869133601
54,734,0.0003660807711835581,0.9959905676845437
55,628,0.0003132135208491478,0.9963037812053929
56,562,0.0002802961763013074,0.9965840773816942
57,571,0.00028478490510328567,0.9968688622867975
58,526,0.0002623412610933945,0.9971312035478909
59,465,0.00023191765476887534,0.9973631212026597
60,448,0.00022343894480958315,0.9975865601474693
61,399,0.000199000310221035,0.9977855604576903
62,360,0.0001795491520791293,0.9979651096097695
63,388,0.00019351408612972826,0.9981586236958992
64,310,0.00015461176984591691,0.9983132354657451
65,282,0.00014064683579531796,0.9984538823015404
66,261,0.00013017313525736876,0.9985840554367977
67,240,0.00011969943471941954,0.9987037548715172
68,208,0.0001037395100901636,0.9988074943816073
69,211,0.00010523575302415634,0.9989127301346314
70,196,9.775453835419262e-05,0.9990104846729856
71,166,8.279210901426517e-05,0.9990932767819999
72,171,8.528584723758642e-05,0.9991785626292374
73,141,7.032341789765898e-05,0.9992488860471351
74,148,7.381465141030872e-05,0.9993227006985455
75,104,5.18697550450818e-05,0.9993745704535906
76,118,5.8852222070381274e-05,0.9994334226756609
77,101,5.0373512111089056e-05,0.9994837961877721
78,112,5.585973620239579e-05,0.9995396559239744
79,69,3.4413587481833116e-05,0.9995740695114562
80,82,4.089730686246834e-05,0.9996149668183187
81,57,2.842861574586214e-05,0.9996433954340646
82,61,3.0423606324519133e-05,0.9996738190403891
83,72,3.5909830415825863e-05,0.9997097288708049
84,53,2.6433625167205146e-05,0.9997361624959721
85,56,2.7929868101197893e-05,0.9997640923640733
86,45,2.2443644009891163e-05,0.9997865360080832
87,35,1.7456167563248684e-05,0.9998039921756464
88,33,1.6458672273920188e-05,0.9998204508479204
89,24,1.1969943471941953e-05,0.9998324207913923
90,26,1.296743876127045e-05,0.9998453882301536
91,27,1.3466186405934699e-05,0.9998588544165595
92,19,9.476205248620714e-06,0.9998683306218081
93,24,1.1969943471941953e-05,0.9998803005652801
94,32,1.5959924629255937e-05,0.9998962604899093
95,16,7.979962314627968e-06,0.9999042404522239
96,17,8.478709959292218e-06,0.9999127191621833
97,10,4.987476446642481e-06,0.9999177066386299
98,8,3.989981157313984e-06,0.9999216966197872
99,16,7.979962314627968e-06,0.9999296765821019
100,6,2.9924858679854883e-06,0.9999326690679698
101,16,7.979962314627968e-06,0.9999406490302845
102,7,3.4912335126497367e-06,0.9999441402637971
103,12,5.984971735970977e-06,0.9999501252355331
104,11,5.486224091306729e-06,0.9999556114596244
105,11,5.486224091306729e-06,0.9999610976837158
106,7,3.4912335126497367e-06,0.9999645889172284
107,10,4.987476446642481e-06,0.999969576393675
108,7,3.4912335126497367e-06,0.9999730676271876
109,5,2.4937382233212404e-06,0.999975561365411
110,1,4.98747644664248e-07,0.9999760601130556
111,4,1.994990578656992e-06,0.9999780551036342
112,5,2.4937382233212404e-06,0.9999805488418576
113,3,1.4962429339927442e-06,0.9999820450847916
114,2,9.97495289328496e-07,0.999983042580081
115,6,2.9924858679854883e-06,0.999986035065949
116,2,9.97495289328496e-07,0.9999870325612383
117,2,9.97495289328496e-07,0.9999880300565277
118,1,4.98747644664248e-07,0.9999885288041723
119,2,9.97495289328496e-07,0.9999895262994617
120,2,9.97495289328496e-07,0.9999905237947511
121,2,9.97495289328496e-07,0.9999915212900404
123,1,4.98747644664248e-07,0.9999920200376851
124,1,4.98747644664248e-07,0.9999925187853297
126,1,4.98747644664248e-07,0.9999930175329743
127,1,4.98747644664248e-07,0.9999935162806189
128,1,4.98747644664248e-07,0.9999940150282636
129,1,4.98747644664248e-07,0.9999945137759082
130,1,4.98747644664248e-07,0.9999950125235528
133,1,4.98747644664248e-07,0.9999955112711975
135,2,9.97495289328496e-07,0.9999965087664868
136,1,4.98747644664248e-07,0.9999970075141315
137,1,4.98747644664248e-07,0.9999975062617761
140,2,9.97495289328496e-07,0.9999985037570654
143,1,4.98747644664248e-07,0.9999990025047101
145,1,4.98747644664248e-07,0.9999995012523547
148,1,4.98747644664248e-07,0.9999999999999993
